ID,LABEL,TRACK_ID,TRACK_NAME,TRACK_VISIBLE,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
ID,Label,Track ID,Track name,Track visibility,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
ID,Label,Track ID,Track name,Track visibility,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,,,(quality),(pixels),(pixels),(pixels),(frames),,(pixels),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,(pixels),(pixels),(pixels),(pixels),(radians),,(pixels^2),(pixels),,,
2628,ID2628,2,Track_2,1,1257.0,148.50106072659773,182.11389551843013,0.0,6.0,6,20.0028879648171,1,ø,6597.122513922037,6590.0,4813.0,7945.0,8292583.0,459.1087141533139,35357.98090692124,34372.0,17540.0,62550.0,4.4444982E7,11146.943682240853,0.018789503614236213,0.5300292707734009,0.6027700718471426,2.3858443225132895,0.10621815200763855,-0.06708881256265187,24.39298107124511,16.719517759884425,1.4267585573156256,1.4589524304206802,1256.9999999999995,134.00898006591714,0.879584035066703,0.9827990617670049,3.7797777394960623
2565,ID2565,3,Track_3,0,669.0,426.0033308660252,312.2665926474217,0.0,1.0,1,14.663503268903739,1,ø,6057.634615384615,6028.0,4560.0,7485.0,4094961.0,505.4408808892236,10483.09023668639,10253.0,6409.0,15960.0,7086569.0,1911.9993845867455,0.0064935439930777035,0.15464415073016421,0.2922453609322801,2.479900269813769,-0.10143591429983526,0.0587461373085741,18.04654879947724,12.186943978192016,2.8908701038192888,1.4808100235605186,675.5,97.0907768957389,0.9004907684954482,0.9904692082111437,3.735642429957346
2598,ID2598,3,Track_3,0,899.0,424.20637984923695,315.79858429858433,0.0,2.0,2,16.98669808484292,1,ø,6081.3222958057395,6069.0,5016.0,7439.0,5509678.0,401.671471664041,10939.115894039734,10692.0,6102.0,16823.0,9910839.0,2451.83144554891,0.0048621979219895415,0.1465153589617171,0.3504486283390228,2.31562326801776,-0.004689988362641533,-0.13593419008882068,24.55863299662161,12.21176244094659,-0.2510218846721317,2.0110637686723587,906.4999999999999,119.8965521924398,0.7924361576148858,0.9880108991825609,3.9821974531132045
2640,ID2640,4,Track_4,1,884.0,383.5372881355932,457.91261770244824,0.0,6.0,6,16.784047463965738,1,ø,6436.601129943503,6429.0,4835.0,7655.0,5696392.0,390.80059113942104,37435.52994350283,37472.0,19892.0,52564.0,3.3130444E7,8097.3589857127345,0.021160806392021603,0.6826049871179737,0.537656259766172,3.233076891707221,-0.4941081733217515,0.12931113031413052,22.375613594130986,13.400740598826768,-0.4435282038427379,1.6697296264424344,885.0,118.02577544411838,0.7983611769905591,0.9725274725274725,3.9673930402473077
2623,ID2623,4,Track_4,1,1306.0,395.223496432212,453.32747196738023,0.0,7.0,7,20.404639941160397,1,ø,6431.573506891271,6416.0,5027.0,8282.0,8399635.0,504.5400009912585,31998.24196018377,29982.0,13219.0,56741.0,4.1789704E7,11358.769726617837,0.018877588758793314,0.4723632922309088,0.5734661883248062,2.053407861555495,-0.42790009623909486,-0.8359025222782996,30.398427669407596,14.523210887741445,1.0868192567454846,2.093092767458599,1308.0,155.8272516924313,0.6769097751842434,0.962118425891872,4.308633354534189
2633,ID2633,5,Track_5,0,6935.0,303.0161398951268,293.4315437533074,0.0,6.0,6,46.96348795998318,1,ø,6464.3514137334105,6458.0,4877.0,8393.0,4.4810884E7,440.6300678849576,4799.641229082516,4350.0,2415.0,10854.0,3.3271113E7,1445.4567239383668,0.01847764261290125,0.532323803632768,0.054271263849158154,0.34186232621053353,-0.047075271522155834,0.028369215169175323,48.122957235298955,45.87807837051561,0.37199861054425953,1.0489314056847259,6928.999999999999,307.6573302420175,0.919911167805551,0.9857732252098448,3.6960002028077756
2603,ID2603,5,Track_5,0,4307.0,307.92316757466864,292.9318225725436,0.0,7.0,7,37.054415311185,1,ø,6554.639693948528,6550.0,4720.0,8684.0,2.8270161E7,495.87393806289043,4851.436355205194,4075.0,2131.0,14780.0,2.0924245E7,2231.9840590152967,0.020252896846750586,0.5247915699748069,0.028943967988893857,0.12228567613359524,-0.09525756645101174,-0.03840237522744818,38.100399000091336,36.29262196098968,0.3877381954920775,1.0498111445638953,4313.5,251.34775953132356,0.8580046265744709,0.9745820153637597,3.827014583410088
2639,ID2639,6,Track_6,1,758.0,14.178712220762154,365.7847130968025,0.0,6.0,6,15.563862739881277,1,ø,6442.015706806283,6472.0,5296.0,7576.0,4921700.0,384.1954262769248,17720.45942408377,17326.0,12130.0,24868.0,1.3538431E7,2969.2823818825286,0.0077728051217302386,0.25865133792615064,0.29366745316240617,2.7094842840885263,0.03561283559253968,0.1426508296547525,21.28476052739351,11.657909137441045,-1.3192536298427353,1.825778557411676,761.0,108.23423907310676,0.8163289234462002,0.9832041343669249,3.9234881011762384
2614,ID2614,6,Track_6,1,838.0,11.453654188948306,378.3754208754209,0.0,7.0,7,16.36636090350142,1,ø,6467.1731909845785,6459.0,5216.0,7981.0,5451827.0,435.0068264871244,19585.690391459073,19154.0,12209.0,28229.0,1.6510737E7,3753.1163554971818,0.0061668772680565,0.1822399987522268,0.2850779015609583,2.315319607815191,0.2368650694683378,0.45564566521145855,28.006807065562107,10.923655419318269,1.7881081615965597,2.563867678948626,841.4999999999999,131.1657587968198,0.614643130792682,0.9573378839590444,4.521613281512761
2563,ID2563,7,Track_7,1,959.0,371.87539103232535,21.130344108446298,0.0,5.0,5,17.471667947000803,1,ø,6041.808133472367,6040.0,4755.0,7658.0,5794094.0,463.02975719783666,13771.01772679875,13707.0,6691.0,22240.0,1.3206406E7,3474.673119108346,0.007460822956843176,0.1932620537695099,0.4944961175031714,2.6227094043175363,-0.3198703009982248,0.028791394871644053,28.710947503395673,10.860165941328443,0.14920029047286432,2.6436932601679635,959.0,135.44686913955547,0.656886792126608,0.9721236695387736,4.373807522241238
2601,ID2601,7,Track_7,1,1057.0,386.54576405384006,23.74338875692795,0.0,6.0,6,18.303583124853986,1,ø,5977.835394862036,5972.0,4752.0,7287.0,6282705.0,407.6981055392535,11122.511893434825,11116.0,7034.0,14786.0,1.168976E7,1536.9527398011367,7.477408162558536E-4,0.02191097603273466,0.31921662334297496,3.50220646327561,0.3547568078115243,-0.5298290499803875,23.819503464192486,15.01662545813973,0.7640556016475112,1.586208801077953,1052.4999999999998,134.98595604755133,0.7258632266327398,0.92082239720035,4.160806646860914
2590,ID2590,8,Track_8,0,1055.0,571.5539215686275,246.82463630613535,0.0,5.0,5,18.316621414379764,1,ø,6181.486666666667,6175.0,5134.0,7305.0,6490561.0,364.920086467527,11571.98,11638.0,6996.0,16179.0,1.2150579E7,1827.593528499892,0.0069976363892514555,0.2354225633667862,0.3263211762707278,3.115692670037183,-0.40535917758519274,0.2210450353759293,26.589917762438006,13.105231579258355,0.5879263249732523,2.0289544371365293,1053.9999999999998,134.3939464228974,0.7333158312351993,0.975925925925926,4.139609753802485
2630,ID2630,8,Track_8,0,436.0,571.4950248756219,240.5811327975507,0.0,6.0,6,11.773867479848787,1,ø,6171.277136258661,6171.0,4795.0,7312.0,2672163.0,353.72203051203616,9449.27713625866,9450.0,6232.0,13039.0,4091537.0,1506.6054212168258,0.004252534945488513,0.14775694076633808,0.3339872403401823,3.140561165602279,0.358214139010648,0.021035205621274325,15.489790911068823,9.458287868538786,0.18068006960515337,1.6376950169377584,435.5,86.88134235918069,0.7250116391001269,0.9467391304347826,4.163249539506939
2624,ID2624,9,Track_9,1,274.0,550.2190737355271,459.2726995734308,0.0,2.0,2,9.330474471926214,1,ø,5957.149635036496,5963.0,4915.0,7026.0,1632259.0,329.07436429217415,9832.01094890511,9788.0,7552.0,12381.0,2693971.0,1114.2730821980688,0.004592643961376669,0.1655187655312111,0.21730083980681883,3.150243999562007,-0.028717895066591836,0.007120461696038424,9.797987975167707,9.102853152628942,-0.20414941161210412,1.076364499227147,273.5,60.173596616162605,0.9491945894571867,0.9873646209386282,3.638541267927059
