ID,LABEL,TRACK_ID,TRACK_NAME,TRACK_VISIBLE,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
2689,ID2689,3,Track_3,0,178.0,108.42045454545455,273.80587121212125,0.0,4.0,4,7.484820637019109,1,ø,5864.954545454545,5911.0,4914.0,6542.0,1032232.0,371.88861340355766,11366.789772727272,11212.0,7588.0,15838.0,2000555.0,1963.8296016007544,-2.49933293727222E-4,-0.007885231275822115,0.24706930600847912,2.293465580114887,-3.2953205706694096E-4,-0.08225480637266844,10.96098567166331,5.306433458839202,1.9561591823422178,2.0656031507198165,175.99999999999994,55.62592102434651,0.7147729392732627,0.9287598944591028,4.192961560356802
2668,ID2668,3,Track_3,0,268.0,108.6156462585034,271.4443413729128,0.0,5.0,5,9.261992999702148,1,ø,5958.232209737827,5954.0,4984.0,7021.0,1590848.0,335.0202418023113,9565.097378277154,9377.0,5775.0,13774.0,2553881.0,2025.426368803425,0.006659183276981127,0.23529618242557132,0.32925978714148413,2.3395469129542095,0.41838787629938506,-0.06852253983044883,14.324000798584075,6.5313678742424015,2.440502224690862,2.193108866991445,269.5,70.45405470539723,0.6822705869274649,0.9373913043478261,4.291672838099444
2669,ID2669,4,Track_4,1,3390.0,362.08269532783663,341.5343050647821,0.0,5.0,5,32.87826597435079,1,ø,5886.561305498383,5888.0,4314.0,7392.0,2.0020195E7,407.03188972761905,19941.203175536608,17376.0,8302.0,56905.0,6.7820032E7,9152.903373192663,0.010813316259323523,0.3094219945240766,0.5700388150159581,1.582036560877777,-0.13366496196824457,-0.04753694953158692,47.678156844152106,23.205852399749933,1.4641432214311554,2.0545746832667904,3395.9999999999995,240.54338736252404,0.7375486979594436,0.9664200341491177,4.127713841329152
2654,ID2654,4,Track_4,1,1700.0,374.81356429829714,343.38246232139363,0.0,6.0,6,23.282648822051915,1,ø,5988.986478542034,5976.0,4610.0,7410.0,1.0187266E7,379.53708079635066,25546.971193415637,22116.0,12731.0,56924.0,4.3455398E7,9668.18110290562,0.012632484882980865,0.39370057334051245,0.398798719546353,1.5066874337599243,-0.02720026615254161,0.01954992181460075,26.803899756620268,20.23389227496397,1.042481221360999,1.3247030967830926,1702.9999999999993,158.11090124674104,0.8560534533999485,0.9723094490436764,3.831373492360978
2695,ID2695,4,Track_4,1,3616.0,386.3368980267697,334.6412538521687,0.0,7.0,7,33.96168241690869,1,ø,5974.718309859155,5966.0,4689.0,7735.0,2.1634455E7,416.4219023289267,19677.24192212096,15636.0,8791.0,59251.0,7.1251293E7,9944.318269788519,0.01149224227663716,0.32602888830276433,0.5372206339859581,1.3830430064350667,0.18265629726277038,0.6612089962637088,48.254701923789305,23.99456704432114,1.0628541468715846,2.011067831924472,3623.4999999999977,245.29397805391693,0.7567707831342544,0.9776069067853764,4.074954403793309
2674,ID2674,5,Track_5,0,222.0,142.8904109589041,340.0981735159817,0.0,5.0,5,8.349243383340204,1,ø,5877.427272727273,5888.0,4996.0,6677.0,1293034.0,333.95278858878635,13327.386363636364,13022.0,5751.0,21497.0,2932025.0,4297.263309952549,0.011622629737009537,0.4044064299057768,0.51115147847779,2.0980925389248637,-0.02573452531568109,-0.15379479877884353,9.662719064057061,7.6469423716217575,2.9802840187470965,1.2636055817441447,219.0,54.59351246033273,0.9233618026205851,0.9931972789115646,3.689087698756491
2658,ID2658,5,Track_5,0,325.0,139.60940695296523,337.23312883435585,0.0,6.0,6,10.186708148166204,1,ø,5795.318042813456,5794.0,5011.0,6777.0,1895069.0,313.09998071701,6750.327217125382,6799.0,4446.0,9290.0,2207357.0,1051.46468976733,-0.0034787683706868763,-0.1292299529415444,0.2470414767305688,2.543601688624471,0.2970802623218031,-0.05155318417205523,15.694665081766777,6.875705843928381,0.10959794892242164,2.282626022406996,325.99999999999994,75.61494271193489,0.7164934246392445,0.9659259259259257,4.1879243439710985
2673,ID2673,6,Track_6,1,455.0,386.7585703865791,15.49124726477024,0.0,7.0,7,12.060995729457511,1,ø,6184.519650655022,6179.0,4787.0,7742.0,2832510.0,368.2270322985724,8095.628820960698,8140.0,4593.0,11734.0,3707798.0,1481.0456866078146,0.010345797431108989,0.34396498391100166,0.2801551277154931,2.3924788298414987,-0.046672663961367114,0.07051322303325681,15.656673283876462,9.543835028453222,-0.7600908194754303,1.6405012489422666,457.0,82.27942264429026,0.8482885263429466,0.9785867237687366,3.8488690517362385
2719,ID2719,6,Track_6,1,768.0,375.46286701208976,18.859671848013818,0.0,8.0,8,15.67594437773643,1,ø,6154.5577172503245,6145.0,5127.0,7350.0,4745164.0,386.9999902372264,7673.133592736705,7679.0,5614.0,10254.0,5915986.0,839.962612989835,0.002613210359345146,0.08290044065868298,0.22022499020372488,3.297383675553343,0.0151040847410539,-0.021876463473086926,17.408971579865817,14.23882501393458,0.8426694886006652,1.2226410228954163,772.0,105.43758482055624,0.8726423096904369,0.9710691823899367,3.7947817137368927
2690,ID2690,7,Track_7,1,247.0,239.6642905634759,92.21826205023761,0.0,7.0,7,8.839970421789916,1,ø,6074.582995951417,6051.0,5013.0,7105.0,1500422.0,445.84560221056347,7012.48987854251,6996.0,4773.0,9111.0,1732085.0,800.3303071275608,0.001140345029534941,0.03103868326541291,0.2074339538614864,3.010574931323694,0.014982190755533233,-0.055349989196994985,10.798384920111568,7.592398333619663,1.574313378802452,1.422262695609051,245.49999999999994,60.38954209255357,0.8459367401828713,0.9839679358717432,3.8542154530126553
2732,ID2732,7,Track_7,1,338.0,226.06612184249627,98.35636453689945,0.0,8.0,8,10.349457797432944,1,ø,6055.794642857143,6046.0,5008.0,7204.0,2034747.0,384.359676198783,6724.190476190476,6688.0,5150.0,8773.0,2259328.0,692.7320771948548,-1.98069832058463E-6,-6.241407088002036E-5,0.186205795979946,3.0474589053043677,0.17137377398923404,-0.07811472543264565,17.686730185220288,6.123467012557088,2.9853308923176427,2.888352325398503,336.5,82.05697393986405,0.6280062098701918,0.9373259052924791,4.473247860946307
2727,ID2727,ø,ø,0,183.0,51.13003663003663,227.2518315018315,0.0,0.0,0,7.611333607551958,1,ø,5653.538461538462,5712.0,4144.0,6752.0,1028944.0,487.347365144865,5195.780219780219,5200.0,3104.0,8272.0,945632.0,834.8758971155427,-0.0018607781635674929,-0.043252897271940115,0.17700191254874167,1.8718008289015615,-0.03261490238641256,0.019645001387977645,8.441978537670918,7.017843993574517,-0.01348091935716653,1.2029304933823448,182.0,51.03072615270786,0.8782491850698462,0.9604221635883905,3.782649088941448
2729,ID2729,ø,ø,0,593.0,130.78487394957983,264.99411764705883,0.0,0.0,0,13.762063154896342,1,ø,5709.4496644295305,5680.0,4160.0,7200.0,3402832.0,568.5674930038888,8654.308724832215,8336.0,4624.0,14720.0,5157968.0,2307.2039665327056,0.009386169541393905,0.18675544075250808,0.41598799236146067,2.2039290730013317,-0.05004903149504744,0.10436782234609679,15.898211012970975,12.093850853848632,-0.4313874488286108,1.3145697929548783,595.0,90.7849894191791,0.9071910044077596,0.9794238683127572,3.721821706258542
2731,ID2731,ø,ø,0,241.0,142.30112044817926,332.20588235294116,0.0,0.0,0,8.703892974511014,1,ø,5637.198312236287,5664.0,3888.0,7008.0,1336016.0,587.4215839456996,8916.320675105486,8464.0,3936.0,14080.0,2113168.0,2212.566811811961,0.010642501415439327,0.20211082157193724,0.3502177341405535,2.0905165372391377,0.23603424239998486,0.1385882860591641,9.07743434166966,8.818738027285246,0.504707426495617,1.0293348451426956,238.0,56.22639922147083,0.9460329812395414,0.9916666666666667,3.644616133728791
2733,ID2733,ø,ø,0,496.0,22.10225763612218,341.1085657370518,0.0,0.0,0,12.64086875433263,1,ø,5549.111111111111,5536.0,3808.0,7232.0,2796752.0,557.5086048561258,5736.984126984127,5616.0,3168.0,8720.0,2891440.0,1050.1177439170785,0.0022634168730952704,0.04495567388123038,0.17834395360697422,1.6537199265147342,-0.10708701662288193,0.11614493038132445,17.761518675773306,9.176727915426891,0.4353142868614017,1.935495836801985,502.0000000000001,94.77601876501356,0.7022902810686645,0.9453860640301323,4.230060733683359
2702,ID2702,ø,ø,0,288.0,549.8822843822844,40.72027972027972,0.0,0.0,0,9.541311620975605,1,ø,5872.606896551724,5856.0,4208.0,8000.0,1703056.0,549.6314121532989,8977.213793103449,8720.0,4848.0,13664.0,2603392.0,1894.2645072266187,0.014207465068622306,0.29934993990244163,0.3275700170451021,2.3387168769945728,-7.089139049771515E-4,0.08369388987272162,11.157919081800781,8.34738813489608,-0.061812439749300556,1.3366958504247974,286.00000000000006,63.10836667419283,0.9024060882797719,0.977777777777778,3.7316759505074537
2704,ID2704,ø,ø,0,312.0,204.51430842607314,57.18203497615262,0.0,0.0,0,10.005421490612086,1,ø,5850.817610062893,5840.0,4208.0,7392.0,1860560.0,583.8232399123718,9082.314465408805,9168.0,5456.0,13280.0,2888176.0,1203.6459761139604,0.006281319381474266,0.12511133047076467,0.24530311098899255,2.9727319115038475,-0.0023447459416019324,-0.029137280865955226,14.60013173820768,7.069874106071991,0.9557226490250137,2.0651190557506953,314.50000000000006,73.88496674052767,0.7239662980769013,0.9501510574018128,4.166254130812037
2736,ID2736,ø,ø,0,802.0,485.04450698353133,350.0236606212216,0.0,0.0,0,15.95270365812456,1,ø,5550.3420724094885,5552.0,3856.0,7408.0,4445824.0,570.6149383254875,8853.2734082397,8560.0,5008.0,14944.0,7091472.0,1862.7502238369234,0.004863311448426307,0.09415246644431527,0.2960502602634834,2.171315093985881,0.11255704408864746,-0.019384617385470385,20.139860340248447,12.869837625067376,1.5055913492515585,1.5648884567914672,799.5000000000002,111.25833595777557,0.8116395696137728,0.9720364741641342,3.934806010031108
2705,ID2705,ø,ø,0,122.0,7.385714285714286,57.32721088435374,0.0,0.0,0,6.244434406534699,1,ø,5814.113821138211,5728.0,4368.0,7264.0,715136.0,598.144524495928,7300.032520325203,7216.0,4464.0,10384.0,897904.0,1218.1819827907711,0.004428823427938975,0.08571890067333629,0.21656907100940317,2.1335473274802372,0.03563623919533412,0.007327336238866722,6.679269686336392,6.129740509222106,0.6967419956344234,1.0896496640090272,122.5,41.30275738237141,0.9023766735350183,0.9760956175298805,3.7317367706750777
2737,ID2737,ø,ø,0,448.0,155.69388516032814,352.79194630872485,0.0,0.0,0,11.92830747106036,1,ø,5565.591011235955,5552.0,3904.0,7184.0,2476688.0,593.0494289216069,5711.748314606742,5648.0,3616.0,8272.0,2541728.0,917.2345085740064,0.004764845503732301,0.08900917679453593,0.13065500384912965,1.4391783272018022,0.0199634622888064,-0.11573778499135814,15.181195480975806,9.658658385961642,1.4796703022210673,1.5717706201350783,447.0,80.23107158521695,0.8726341434917649,0.9834983498349835,3.794799469671108
2706,ID2706,ø,ø,0,301.0,65.47300275482094,68.61570247933884,0.0,0.0,0,9.81268263884024,1,ø,5808.422442244225,5840.0,4288.0,7280.0,1759952.0,552.4239000283137,5547.458745874587,5584.0,3392.0,8304.0,1680880.0,884.2846160783639,0.004540174058984311,0.09504317236406391,0.21062451161688675,2.1828880109595614,-0.11632360799551451,-0.008749157278753477,10.96136471510932,9.101882951161569,-1.0082079847007857,1.2042963828391626,302.49999999999994,64.04520478211546,0.9267487432266921,0.9853420195439737,3.682340369516233
2738,ID2738,ø,ø,0,1227.0,144.799864498645,402.9890243902439,0.0,0.0,0,19.786893642157743,1,ø,5615.870024370431,5613.0,4069.0,7312.0,6913136.0,480.1943773131565,6836.0194963444355,6282.0,3673.0,13052.0,8415140.0,1877.0499855891094,0.0037440163879565243,0.08724584326186441,0.279628831217795,1.5916786145033461,-0.024870003239536056,-0.0158905796323955,27.663352023568137,17.299134118003018,0.06579846602745641,1.5991177266369183,1230.0,170.07167262044382,0.5343810015601552,0.7922705314009661,4.849304185097696
2708,ID2708,ø,ø,0,418.0,525.7088353413654,95.514859437751,0.0,0.0,0,11.493415626621752,1,ø,5785.346153846154,5792.0,4160.0,7440.0,2406704.0,578.775138211445,8112.538461538462,7792.0,4128.0,12864.0,3374816.0,1635.9235668543427,0.0068813552052713264,0.1366297125307667,0.24873779856719314,1.9755784684587891,0.5272602534099179,0.0347122553484198,13.844063312881923,10.194924334944805,1.3872858577255485,1.3579368377879064,414.99999999999994,79.05296905166544,0.8344908696671355,0.973036342321219,3.880557628505624
2709,ID2709,ø,ø,0,201.0,161.59991603694374,97.62762384550797,0.0,0.0,0,7.948868624369285,1,ø,5792.0,5792.0,4384.0,7888.0,1141024.0,592.2360257566925,4891.4517766497465,4880.0,3072.0,7216.0,963616.0,672.7673764502148,0.005600080167606191,0.108926279909551,0.11197996393089965,1.4643544439584144,-0.07319977292889428,0.11248046739682963,9.332774907146387,7.066866160513593,-1.46019793773967,1.3206384124399657,198.5,52.56395069219963,0.9028058751514673,0.9851116625310173,3.730849615470907
2711,ID2711,ø,ø,0,310.0,576.8053311793215,145.5640818524502,0.0,0.0,0,9.925568486181696,1,ø,5688.440129449838,5680.0,4416.0,7152.0,1757728.0,517.9291562095451,11767.404530744336,11824.0,6192.0,16928.0,3636128.0,2273.9879398885623,0.0025015134766944746,0.05481136748443992,0.2571683825663682,2.1171257065170326,0.0919457131859194,0.12231967897772952,12.486358810644383,8.11579558751609,0.8094739404339449,1.5385255426900104,309.5,68.33979111837635,0.8327664558434146,0.9763406940063092,3.884573296179017
2713,ID2713,ø,ø,0,547.0,72.8026113671275,193.80291858678956,0.0,0.0,0,13.14089469003943,1,ø,5764.819521178637,5728.0,3888.0,7504.0,3130297.0,555.8948842621663,5507.957642725599,5520.0,2784.0,8048.0,2990821.0,870.6471105973314,0.006502292616768416,0.13399073671983694,0.19868958517687432,2.097233544368722,0.37331899657809203,-0.26020258548584274,19.04431691727068,9.377018805589058,-0.4591055572308516,2.0309564598419647,542.5,97.5812878481967,0.7159398156149304,0.9610274579273693,4.189543212370317
2715,ID2715,ø,ø,0,529.0,118.7280534351145,194.52321882951654,0.0,0.0,0,12.9148898702353,1,ø,5721.478095238095,5728.0,4256.0,7488.0,3003776.0,561.8328868484436,5204.205714285714,5136.0,3232.0,8688.0,2732208.0,837.9504551191916,0.003721553820540633,0.07551654847178721,0.14883627193622384,1.609224937216229,0.2469011590266392,0.1726354550193104,16.311658137027184,11.080560136545694,-0.3749224020114631,1.4720968918555282,524.0000000000001,87.16822064743272,0.8666121812061423,0.9886792452830189,3.8079613995793204
2716,ID2716,ø,ø,0,274.0,174.21623296158612,209.816604708798,0.0,0.0,0,9.253397180681251,1,ø,5734.874074074074,5712.0,4192.0,7568.0,1548416.0,530.0518096249518,5780.918518518519,5776.0,3648.0,8304.0,1560848.0,769.4481298715677,0.003871499742383083,0.08345198480542215,0.1462519389393129,1.9172071697910922,-0.022338063893737988,-0.03368186789487029,17.306591877651925,5.063907499353752,1.9888587038510424,3.4176358631867916,269.00000000000006,77.06135600451469,0.5692314023655362,0.9522123893805312,4.698513800162166
2656,ID2656,ø,ø,0,416.0,162.74627166465135,296.4371221281741,0.0,2.0,2,11.472625590378055,1,ø,5702.97572815534,5722.0,4731.0,6582.0,2349626.0,374.55705472463615,8521.381067961165,8606.0,3793.0,12053.0,3510809.0,1746.4903960750287,0.004825127141888947,0.14622842836568326,0.3036961446786244,2.273194927869469,-0.030455329295771744,-0.026703212748406886,12.829257166996857,10.67456628088667,1.2458466699342108,1.2018527806575396,413.49999999999983,77.81909537679128,0.8580508423548602,0.961627906976744,3.8269115179281488
2660,ID2660,ø,ø,0,326.0,461.20081549439345,303.289500509684,0.0,2.0,2,10.202319970580199,1,ø,5988.743119266055,5970.0,4881.0,7416.0,1958319.0,401.32791245946834,30014.65137614679,28854.0,16192.0,48275.0,9814791.0,7795.724776974491,0.03546837033986224,1.0222819943894872,0.6046133400464088,2.9014435637233,0.0519910202493939,-0.5069358259612168,13.94379763886553,7.798384246516635,1.2635726425761549,1.7880367519840938,327.0,74.56573451126849,0.7390588402909588,0.9631811487481591,4.123494540668938
2664,ID2664,ø,ø,0,410.0,146.95889023896314,311.42183070068853,0.0,2.0,2,11.444846795157629,1,ø,5730.751219512195,5731.0,4574.0,6972.0,2349608.0,365.9607398892926,7274.617073170732,7259.0,4178.0,10461.0,2982593.0,1348.9626593911012,0.007157361268203736,0.22256796844884147,0.2501447513189764,2.1580986740215398,0.2547671435313018,0.13451238517455388,15.572297185941105,9.400775153373939,0.7345263470240558,1.6564907608020183,411.5,82.17597154841795,0.7657552956050776,0.9558652729384438,4.050978400615247
2649,ID2649,ø,ø,0,156.0,505.30130293159607,80.65092290988056,0.0,2.0,2,6.990033442639017,1,ø,5813.187096774193,5826.0,4856.0,6660.0,901044.0,300.60890126664134,12187.703225806452,12330.0,9425.0,14741.0,1889094.0,1193.0098037621667,0.0013688256186585562,0.05286844272693232,0.22449911114945276,3.7459675008421764,0.0011896136979546994,0.03723477297108154,8.491311568006736,6.0159611716742925,1.5125217692409862,1.4114638252632759,153.5,46.913311489055026,0.8764478183703094,0.9839743589743589,3.786534340508591
2665,ID2665,ø,ø,0,353.0,205.34126984126982,496.0798319327731,0.0,2.0,2,10.660048281673648,1,ø,6005.8526912181305,5993.0,4853.0,7573.0,2120066.0,444.88154813932107,8932.073654390935,8726.0,5127.0,13082.0,3153022.0,1684.7712062137373,0.00418449211002439,0.11250958461398872,0.3305278321249652,2.6340585928369626,-0.04181623878510931,-0.06230420770434487,13.573580688819538,8.618114710334641,2.3181555837984513,1.5750058040585626,357.0,71.99681419329013,0.8654690084464818,0.9807692307692307,3.8104754822086186
2651,ID2651,ø,ø,0,100.0,573.8366500829187,112.60116086235489,0.0,2.0,2,5.655982988081821,1,ø,5930.247524752475,5931.0,4989.0,6964.0,598955.0,419.0907397197078,18667.366336633662,18397.0,12328.0,24994.0,1885404.0,3304.2453199566535,0.016363470829002698,0.4556392526039931,0.3296083457365616,2.8010136779901913,-5.64659742775627E-4,-0.08032668186165047,6.064289164786721,5.5360378568593305,0.7348048551511426,1.0954204652471569,100.49999999999999,37.43617270283582,0.9011416057172902,0.9804878048780487,3.734293177921645
2653,ID2653,ø,ø,0,623.0,97.06027800053462,254.59061748195668,0.0,2.0,2,14.087803733570166,1,ø,5730.524959742351,5710.0,4639.0,7282.0,3558656.0,422.09937077836344,5764.447665056361,5721.0,4221.0,8021.0,3579722.0,651.8678912631468,0.002831804706984639,0.07667343134850677,0.15406059510416767,2.3609732427003993,0.04741979778079603,-0.083632865244393,22.31265740456687,9.098993887823136,1.0512698389980812,2.4522114949903546,623.5,111.15314492203277,0.6341657922740974,0.9361861861861862,4.451470770716975
2720,ID2720,ø,ø,0,973.0,168.3354777834963,424.6876822782638,0.0,3.0,3,17.585165749220355,1,ø,5821.831958762887,5815.0,4721.0,6857.0,5647177.0,307.9895050168001,6882.4,6929.0,4351.0,9436.0,6675928.0,1049.003561201688,0.003409620078277086,0.1284640095935304,0.2580645865723971,2.6916489466942335,0.06331819884592657,0.008751854018954609,23.70925200792017,13.154826534030537,1.0269663290519213,1.802323424530619,971.5000000000001,123.00368981854587,0.8068938216064871,0.9744232698094284,3.946360331385534
2722,ID2722,ø,ø,0,266.0,39.68575063613231,474.6482188295165,0.0,3.0,3,9.132206205520829,1,ø,6064.595419847328,6069.0,4780.0,7071.0,1588924.0,432.7167280360637,5907.320610687023,5835.0,3762.0,8150.0,1547718.0,869.0933688552292,0.008357583621052678,0.23232412300632613,0.2270699081591232,2.51561618332361,0.032267934450293474,0.038271011914050156,9.76390112235088,8.8328932471535,0.4073344803117131,1.1054023692064214,261.99999999999994,59.98409554242562,0.9150375696239819,0.9703703703703701,3.7058297986209165
2724,ID2724,ø,ø,0,364.0,135.16713156671315,485.91143654114364,0.0,3.0,3,10.682419866158089,1,ø,6063.8746518105845,6072.0,4862.0,7276.0,2176931.0,403.41340842700225,6360.373259052924,6255.0,3808.0,9803.0,2283374.0,1165.5715695538381,0.004401961773979953,0.13175545241086398,0.27475601434027863,2.352305863689399,-0.1656488384260138,-0.12198770309559066,17.240312691278014,6.7808020390817765,0.7853271013792252,2.5425182142041436,358.50000000000006,83.65856725502034,0.643692099796665,0.943421052631579,4.418408264342733
2696,ID2696,ø,ø,0,80.0,198.71019108280254,7.918259023354565,0.0,3.0,3,4.998732445873411,1,ø,6035.692307692308,6043.0,5320.0,6658.0,470784.0,331.7087326506242,9576.115384615385,9695.0,7854.0,11329.0,746937.0,810.5297927621444,0.00207899148125712,0.07550069249807198,0.15585600167189562,3.1861790770430916,-0.02430018759273102,-0.08096466539247363,5.880145457298475,4.5345920114149845,2.5075530028280113,1.2967308729200582,78.5,35.189795030489286,0.796610536429884,0.9345238095238093,3.971750042307713
2701,ID2701,ø,ø,0,165.0,269.8626834381551,87.57651991614256,0.0,3.0,3,7.1141599576634995,1,ø,6031.235668789809,6032.0,5264.0,6740.0,946904.0,335.1387033967484,16266.382165605095,15883.0,9680.0,23933.0,2553822.0,3918.8025586955605,0.012770202571505835,0.4538356214662057,0.4395307640908667,2.5347545522175317,0.07700094020748965,0.005008158409566769,7.52044403490546,7.001804182631763,0.04257486307069238,1.0740723160410859,159.0,46.10248209531852,0.9400660586657387,0.9906542056074766,3.65616465312347
